NDP	Rob Miyashiro	Lethbridge-East	Instagram	https://www.instagram.com/robmiyashiro1/?hl=en
NDP	Dan Nelles	Airdrie-East	Twitter	https://twitter.com/nellesndp?lang=en
NDP	Dan Nelles	Airdrie-East	Facebook	http://www.facebook.com/NellesNDP
NDP	Liana Paiva	Peace River	Twitter	https://twitter.com/GandalfIf?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
NDP	Liana Paiva	Peace River	Facebook	https://www.facebook.com/profile.php?id=100086055560122
NDP	Rakhi Pancholi	Edmonton-Whitemud	Twitter	https://twitter.com/pancholi_rakhi
NDP	Rakhi Pancholi	Edmonton-Whitemud	Facebook	https://www.facebook.com/rakhipancholiedmontonwhitemud
NDP	Rakhi Pancholi	Edmonton-Whitemud	Instagram	https://www.instagram.com/pancholi_rakhi/
NDP	Shannon Phillips	Lethbridge-West	Twitter	https://twitter.com/SPhillipsAB
NDP	Shannon Phillips	Lethbridge-West	Facebook	https://www.facebook.com/ShannonPhillipsLethbridge
NDP	Shannon Phillips	Lethbridge-West	Instagram	https://www.instagram.com/sphillipsab
NDP	Denis Ram	Calgary-Peigan	Twitter	https://mobile.twitter.com/dramyyc
NDP	Denis Ram	Calgary-Peigan	Facebook	https://www.facebook.com/DenisRam
NDP	Marie Renaud	St. Albert	Twitter	https://twitter.com/MarieFrRenaud
NDP	Marie Renaud	St. Albert	Facebook	https://www.facebook.com/MarieRenaudMLA
NDP	Marie Renaud	St. Albert	Instagram	https://www.instagram.com/marierenaudmla/
NDP	Irfan Sabir	Calgary-Bhullar-McCall	Twitter	https://twitter.com/MLAIrfanSabir
NDP	Irfan Sabir	Calgary-Bhullar-McCall	Facebook	https://www.facebook.com/IrfanSabirMLA
NDP	Irfan Sabir	Calgary-Bhullar-McCall	Instagram	https://www.instagram.com/mlairfansabir/
NDP	Chantal Saramaga-McKenzie	Spruce Grove-Stony Plain	Twitter	https://twitter.com/chantal_SMC
NDP	Chantal Saramaga-McKenzie	Spruce Grove-Stony Plain	Facebook	https://www.facebook.com/McKenzieForMayor/
NDP	Marlin Schmidt	Edmonton-Gold Bar	Twitter	https://twitter.com/marlinschmidtab?lang=en
NDP	Marlin Schmidt	Edmonton-Gold Bar	Facebook	https://www.facebook.com/marlinschmidtAB
NDP	Marlin Schmidt	Edmonton-Gold Bar	Instagram	https://www.instagram.com/mlamarlinschmidt/%20
NDP	David Shepherd	Edmonton-City Centre	Twitter	https://twitter.com/DShepYEG
NDP	David Shepherd	Edmonton-City Centre	Facebook	https://www.facebook.com/dshepYEG
NDP	David Shepherd	Edmonton-City Centre	Instagram	https://www.instagram.com/dshepyeg
NDP	Karen Shaw	Morinville-St. Albert	Twitter	https://twitter.com/KarenShaw_
NDP	Karen Shaw	Morinville-St. Albert	Facebook	https://www.facebook.com/KarenShawNDP/
NDP	Lori Sigurdson	Edmonton-Riverview	Twitter	https://twitter.com/LoriSigurdson
NDP	Lori Sigurdson	Edmonton-Riverview	Facebook	https://www.facebook.com/lorisigurdson.ndp
NDP	Lori Sigurdson	Edmonton-Riverview	Instagram	https://www.instagram.com/lorisigurdsonndp
NDP	Harry Singh	Drayton Valley - Devon	Facebook	https://www.facebook.com/profile.php?id=100092330943002
NDP	Harry Singh	Drayton Valley - Devon	Instagram	https://www.instagram.com/harrysinghndp/
NDP	Parmeet Singh Boparai	Calgary-Falconridge	Twitter	https://twitter.com/Parmeetsinghyyc
NDP	Parmeet Singh Boparai	Calgary-Falconridge	Facebook	https://www.facebook.com/parmeetndp
NDP	Parmeet Singh Boparai	Calgary-Falconridge	Instagram	https://www.instagram.com/parmeetsinghyyc/
NDP	Andrew Stewart	Calgary-Hays	Twitter	https://twitter.com/AJYSyyc/
NDP	Andrew Stewart	Calgary-Hays	Facebook	https://www.facebook.com/profile.php?id=100085589277096
NDP	Andrew Stewart	Calgary-Hays	Instagram	https://www.instagram.com/ajysyyc
NDP	Lizette Tejada	Calgary-Klein	Twitter	https://twitter.com/lizettendp
NDP	Lizette Tejada	Calgary-Klein	Facebook	https://www.facebook.com/lizettendp
NDP	Lizette Tejada	Calgary-Klein	Instagram	https://www.instagram.com/lizettendp/?fbclid=IwAR2o19E8vCemT7UJ0LqX5XoR5N4D10duJ-w_m8x0BVB71h4y5_WFGwLths0
NDP	Rosman Valencia	Calgary-East	Twitter	https://twitter.com/RosmanV4YYCEast
NDP	Rosman Valencia	Calgary-East	Facebook	https://www.facebook.com/RosmanValenciaYYCEast
NDP	Rosman Valencia	Calgary-East	Instagram	https://www.instagram.com/rosmanvalenciacalgaryeast/
NDP	Peggy Wright	Edmonton-Beverly-Clareview	Twitter	https://twitter.com/PeggyBevClare
NDP	Peggy Wright	Edmonton-Beverly-Clareview	Facebook	https://www.facebook.com/PeggyBevClare/
NDP	Peggy Wright	Edmonton-Beverly-Clareview	Instagram	https://www.instagram.com/peggybevclare/
NDP	Bill Tonita	Strathcona-Sherwood Park	Twitter	https://twitter.com/btonita
NDP	Bill Tonita	Strathcona-Sherwood Park	Facebook	https://www.facebook.com/BillTonita4Council
NDP	Bill Tonita	Strathcona-Sherwood Park	Instagram	https://www.instagram.com/bill.tonita
NDP	Kevin Van Tighem	Livingstone-Macleod	Twitter	http://www.twitter.com/Kevin_VanTighem
NDP	Kevin Van Tighem	Livingstone-Macleod	Facebook	https://www.facebook.com/profile.php?id=100085531927396
NDP	Heather Sweet	Edmonton-Manning	Twitter	https://twitter.com/heathersweetab
NDP	Heather Sweet	Edmonton-Manning	Facebook	https://www.facebook.com/heathersweetab
NDP	Heather Sweet	Edmonton-Manning	Instagram	https://www.instagram.com/sweetmla
NDP	Jaelene Tweedle	Red Deer-North	Twitter	https://twitter.com/JTweedleRD
NDP	Jaelene Tweedle	Red Deer-North	Facebook	https://www.facebook.com/JTweedleRD
